post,normalized claim
ਕੁਨੋ ਪਾਰਕ ਵਿੱਚ ਹਿਰਨਾਂ ਨੂੰ ਇਸ ਲਈ ਛੱਡਿਆ ਗਿਆ ਸੀ ਚੀਤਿਆਂ ਨੇ ਪਾਰਕ ਵਿੱਚ ਮਚਾਇਆ ਆਤੰਕ ਅਤੇ ਖਾਣ ਲਈ ਘੁੰਮ ਰਹੇ ਹਨ।,ਕੁਨੋ ਵਿੱਚ ਹਿਰਨਾਂ ਦਾ ਸ਼ਿਕਾਰ ਕਰਦੇ ਹੋਏ ਚੀਤਾ
ਦੀਪ ਸਿੱਧੂ ਦੀ ਮੌਤ ਤੋਂ ਬਾਆਦ ਪਿੰਡਾਂ ਵਿੱਚ ਹੋ ਰਿਹਾ ਭਗਵੰਤ ਮਾਨ ਦਾ ਵਿਰੋਧ,ਦੀਪ ਸਿੱਧੂ ਦੀ ਮੌਤ ਤੋਂ ਬਾਆਦ ਪਿੰਡਾਂ ਵਿੱਚ ਹੋ ਰਿਹਾ ਭਗਵੰਤ ਮਾਨ ਦਾ ਵਿਰੋਧ
ਇਹ ਹੈ ਗਾਂਧੀ ਪਰਿਵਾਰ ਦੀ ਅਸਲੀਅਤ! ਇਨ੍ਹਾਂ ਨੇ ਜਨਤਾ ਨੂੰ ਆਪਣੇ ਪਿਓ ਦੀ ਅਮਾਨਤ ਸੱਮਝ ਰੱਖਿਆ ਹੈ ਅਤੇ ਧਮਕੀ ਦੇ ਰਿਹਾ ਹੈ ਕਿ ਉਹ ਲੰਡਨ ਚਲੇ ਜਾਵੇਗਾ ਅਤੇ ਉਸਦੇ ਬੱਚੇ ਅਮਰੀਕਾ ਵਿਚ ਪੜ੍ਹਣਗੇ। ਇਨ੍ਹਾਂ ਨੂੰ ਅੱਜ ਹੀ ਲੰਡਨ ਭੇਜਦਵੋ! ਨਹੀਂ ਤਾਂ ਸਬਤੋਂ ਵਧੀਆ ਇਨ੍ਹਾਂ ਨੂੰ ਅਸਲੀ ਘਰ ਪਾਕਿਸਤਾਨ ਭੇਜਦਵੋ!,ਰਾਹੁਲ ਗਾਂਧੀ ਲੰਡਨ ਵਿਚ ਵਸਣ ਦੀ ਗੱਲ ਕਰ ਰਹੇ ਹਨ
ਬਚਪਨ ਦਾ ਪਿਆਰ ਗਾਉਣ ਵਾਲੇ ਸਹਿਦੇਵ ਨੂੰ ਗਿਫ਼ਟ,ਬਚਪਨ ਦਾ ਪਿਆਰ ਗਾਉਣ ਵਾਲੇ ਸਹਿਦੇਵ ਨੂੰ ਗਿਫ਼ਟ
Indian Freedom struggle history is written with Muslim blood,"ਇੰਡਿਆ ਗੇਟ ‘ਤੇ ਸੁਤੰਤਰ ਸੈਨਾਨੀਆਂ ਦੇ ਨਾਂ ਲਿਖੇ ਹੋਏ ਹਨ ਜ੍ਹਿਨਾਂ ਵਿਚ 61,395 ਸੁਤੰਤਰ ਸੈਨਾਨੀ ਮੁਸਲਮਾਨ ਸਨ"
#दिल्ली में हिन्दू #मुसलमान के बीच दंगे कराने वाले #कपिल मिश्रा की बहन ने की #शहज़ाद अली से शादी कपिलमिश्राऔर भक्तोकोनयाजीजामुबारक_हो 😏,ਨਵੇਂ ਵਿਆਹੇ ਜੋੜੇ ਦੀ ਤਸਵੀਰ ਨੂੰ ਕੁਝ ਲੋਕ ਵਾਇਰਲ ਕਰਦੇ ਹੋਏ ਦਾਅਵਾ ਕਰ ਰਹੇ ਹਨ ਕਿ ਕਪਿਲ ਮਿਸ਼ਰਾ ਦੀ ਭੈਣ ਨੇ ਸ਼ਹਿਜ਼ਾਦ ਅਲੀ ਨਾਂ ਦੇ ਇੱਕ ਸ਼ਕਸ ਨਾਲ ਵਿਆਹ ਕਰ ਲਿਆ ਹੈ।
Rjd wale apna mithai ko tej raftaar se dafan kar rahe hain,ਤਸਵੀਰ ਨੂੰ ਕੁਝ ਲੋਕ ਇਹ ਕਹਿਕੇ ਵਾਇਰਲ ਕਰ ਰਹੇ ਹਨ ਕਿ ਬਿਹਾਰ ਵਿਚ ਹਾਰ ਦੇ ਬਾਅਦ RJD ਸਮਰਥਕਾਂ ਨੇ ਮਿਠਾਈਆਂ ਬਰਬਾਦ ਕਰ ਦਿੱਤੀਆਂ
Eid ਦੀ ਨਮਾਜ਼ ਦੇ ਬਾਅਦ ਕਸ਼ਮੀਰ ਦੇ ਤਾਜ਼ਾ ਹਾਲਾਤ Article 370 ਦੇ ਵਿਰੋਧ ਵਿਚ ਸੜਕਾਂ ‘ਤੇ ਉਤਰੇ ਕਸ਼ਮੀਰੀ।,ਈਦ ਦੀ ਨਮਾਜ ਦੇ ਬਾਅਦ ਕਸ਼ਮੀਰ ਦੀ ਸੜਕਾਂ 'ਤੇ ਕਸ਼ਮੀਰੀ ਉਤਰ ਕੇ ਆਰਟੀਕਲ 370 ਦਾ ਵਿਰੋਧ ਕਰ ਰਹੇ ਹਨ
😭😰ਇਹ ਗੱਡੀ ਦੀ ਨੰਬਰ ਪਲੇਟ ਤੋਂ ਪਤਾ ਲੱਗਾ ਹੈ ਕੀ ਵੀਰ ਪਟਿਅਾਲੇ ਦਾ ਰਹਿਣ ਵਾਲਾ ਸੀ ਅੱਜ ਸਰਹਿੰਦ ਤੋਂ ਫਤਿਹਗੜ੍ਹ ਸਾਹਿਬ ਰੋਡ ੳੁਪਰ ਗੱਡੀ ਟਰਾਲੇ ਵਿੱਚ ਜਾ ਵੱਜੀ ਤੇ ਗੱਡੀ ਨੂੰ ਮੌਕੇ ਤੇ ਅੱਗ ਲੱਗਣ ਕਾਰਨ ਗੱਡੀ ਅੰਦਰੋਂ Lock ਹੋਗੲੀ ਤੇ ਦਮਪਤੀ ਜ਼ਿੰਦਾ ਸੜਨ ਲੲੀ ਮਜਬੂਰ ਹੋਗੲੇ ਵੀਰ ਦੀ ਤੇ ਭਾਬੀ ਦੀ ਮੌਤ ਗਈ ਹੈ ਜੇ ਕੌਈ ਵੀਰ ਪਟਿਅਾਲੇ ਤੋਂ ਇਸ ਨੂੰ ਜਾਣਦਾ ਹੈ ਤਾ ਪਤਾ ਸਾਨੂੰ ਦੱਸਦਿੳੁ ਤਾਂ ਜੋ ਵੀਰ ਦੇ ਵਾਰਿਸਾਂ ਨਾਲ ਕੰਟੈਕਟ ਹੋ ਸਕੇਹੇਠਾਂ ਲਿਖੇ ਨੰਬਰ ਤੇ ਸੰਪਰਕ ਕਰੋ ਫਤਿਹਗੜ੍ਹ ਸਾਹਿਬ ਸਿਵਲ ਹਸਪਤਾਲ ਦੇ SMO ਡਾ.ਜਸਪ੍ਰੀਤ ਸਿੰਘ – 9855772210 ਨਾਲ ਵਾਹਿਗੁਰੂ ਪਰਿਵਾਰ ਨੂੰ ਭਾਣਾ ਮੰਨਣ ਦਾ ਬਲ ਬਖਸ਼ੇ 😭 😭ਵੱਧ ਤੌ ਵੱਧ ਸੇਅਰ ਕਰੋ ਜੀ🙏🙏🙏🙏🙏,ਅੱਜ ਸਰਹਿੰਦ ਤੋਂ ਫਤਿਹਗੜ੍ਹ ਸਾਹਿਬ ਰੋਡ ੳੁਪਰ ਗੱਡੀ ਟਰਾਲੇ ਵਿੱਚ ਜਾ ਵੱਜੀ ਤੇ ਗੱਡੀ ਨੂੰ ਮੌਕੇ ਤੇ ਅੱਗ ਲੱਗਣ ਕਾਰਨ ਗੱਡੀ ਅੰਦਰੋਂ Lock ਹੋਗੲੀ ਤੇ ਦਮਪਤੀ ਜ਼ਿੰਦਾ ਸੜਨ ਲੲੀ ਮਜਬੂਰ ਹੋਗੲੇ ਵੀਰ ਦੀ ਤੇ ਭਾਬੀ ਦੀ ਮੌਤ ਗਈ ਹੈ ਜੇ
public h ye sab janti h ……jhuta Kon h or gaddar Kon h……,ਸੁਧੀਰ ਚੌਧਰੀ 'ਤੇ ਨਿਸ਼ਾਨਾ ਕਰਦੇ ਹੋਏ ਕੁਝ ਲੋਕ ਇਹ ਝੂਠ ਫੈਲਾ ਰਹੇ ਹਨ ਕਿ ਜੀ ਨਿਊਜ਼ ਦੇ ਆਫ਼ਿਸ 'ਤੇ ਦਿੱਲੀ ਦੇ ਨਰਾਜ਼ ਲੋਕਾਂ ਨੇ ਤੋੜਫੋੜ ਕੀਤੀ
ਇੰਜੈਕਸ਼ਨ ਦੇ 30 ਮਿੰਟ ਦੇ ਬਾਅਦ ਵੈਕਸੀਨ ਨੂੰ ਸਾਫ਼ ਕਰਨਾ। ਜੈਬ ਦੇ 30 ਮਿੰਟਾਂ ਦੇ ਅੰਦਰ ਵੈਕਸ ਸਮੱਗਰੀ ਨੂੰ ਹਟਾਉਣ ਵਾਲਾ ਵੀਡੀਓ।,This is happening to the Vaccinated!
"ਜਦੋਂ #GoBackModi ਟ੍ਰੇਂਡ ਕਰਦਾ ਹੈ , ਤਾਂ ਅਸੀਂ ਡਿਫਾਲਟ ਰੂਪ ਤੋਂ ਜਾਣ ਸਕਦੇ ਹਨ ਕਿ ਇਹ ਮੋਦੀ ਦੀ ਤਾਮਿਲਨਾਡੂ ਯਾਤਰਾ ਦੇ ਲਈ ਹੈ। ਤਾਮਿਲਨਾਡੂ ਦੇ ਲੋਕ ਆਪਣੀ ਭਾਵਨਾਵਾਂ ਨੂੰ ਦਰਸ਼ਾਉਂਣ ਕਰਨ ਤੋਂ ਕਦੇ ਨਹੀਂ ਕਤਰਾਉਂਦੇ ਹਨ ।","When #GoBackModi trends, we can know by default it is for Modi’s TN visit. TN people never shy away from expressing their emotions #GoBack_Modi #GoBack_Modi"
"ਦੁਖਦ ਉਡਣ ਖਟੌਲਾ ਦੇ ਨਾਮ ਤੋਂ ਮਸ਼ਹੂਰ ਸਿੱਖ ਮਿਲਖਾ ਸਿੰਘ ਜੀ ਕੋਵਿਡ ਤੋਂ ਹਾਰੇ ਜੰਗ, ਵਿਨਰਮ ਸ਼ਰਧਾਂਜਲੀ।",ਮਿਲਖਾ ਸਿੰਘ ਦਾ ਨਿਧਨ
ਬੰਗਾਲ ਨੇ ਇਹ ਭਵਿੱਖ ਆਪ ਚੁਣਿਆ ਹੈ ਜਿੱਥੇ #ਰਾਮ ਦਾ ਨਾਂ ਲੈਣ ਤੇ ਗ੍ਰਿਫਤਾਰੀ ਹੋ ਜਾਂਦੀ ਹੈ। ਕਲ ਰਾਮ ਦਾ ਨਾਂ ਲੈਣ ਤੇ ਗੋਲੀ ਮਾਰ ਦਿੱਤੀ ਜਾਵੇਗੀ….ਮਮਤਾ ਬੈਨਰਜੀ ਦੀ ਦੁਰਘਤੀ ਹੋਣ ਵਾਲੀ ਹੈ,ਰਾਮ ਦਾ ਨਾਂ ਲੈਣ ਤੇ ਮਹਿਲਾ ਹੋਈ ਗ੍ਰਿਫਤਾਰੀ
"Live operation of Bharuch Crime Branch arresting mobsters from Delhi. Name is Siraj Mohd Anwar involved in Delhi riots. Upon tips, Bharuch Crime Branch nabbed him. Rare to see such footage","Live operation of Bharuch Crime Branch arresting mobsters from Delhi. Name is Siraj Mohd Anwar involved in Delhi riots. Upon tips, Bharuch Crime Branch nabbed him."
ਹੁਣ ਨਹੀ ਕਿਸੇ ਸਾਲੇ ਨੇ ਮੂੰਹ ਕਾਲਾ ਕਰਨ ਵਾਲੇ ਨੂੰ ਲੱਖ ਰੁਪਿਆ ਇਨਾਮ ਦੇਣਾਂ ਨਾ ਹੀ ਭਾਵਨਾਵਾਂ ਭੜਕਣੀਆ,ਵਾਇਰਲ ਹੋ ਰਹੇ ਇੱਕ ਪੋਸਟ ਵਿਚ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਦੇਹਰਾਦੂਨ ਵਿਚ ਪੈਂਦੇ ਹਨੋਲ ਮੰਦਿਰ ਵਿਚ ਇੱਕ ਪੁਜਾਰੀ ਨੇ ਇੱਕ ਦਲਿਤ ਕੁੜੀ ਨੂੰ ਬੇਹਰਿਹਮੀ ਨਾਲ ਕੁੱਟਿਆ।
Neeche Dekho…👇Neeche Dekho….👇 Shastri ki Kurssi ke Neeche Zoom karke Dekho 😳🤣☹️😣😫👇👇👇,ਰਵੀ ਸ਼ਾਸਤਰੀ ਨੇ ਫੋਟੋ ਸ਼ੂਟ ਦੌਰਾਨ ਰੱਖੀ ਸੀ ਆਪਣੇ ਕੋਲ ਸ਼ਰਾਬ ਦੀ ਬੋਤਲ
I knew Osama Bin Laden. People loved him. He was a great man that died for a worthy cause,"ਸੋਸ਼ਲ ਮੀਡੀਆ 'ਤੇ ਅੱਜਕਲ ਇੱਕ ਤਸਵੀਰ ਵਾਇਰਲ ਹੋ ਰਹੀ ਹੈ, ਜਿਸਦੇ ਵਿਚ ਅਮਰੀਕਾ ਦੇ ਰਾਸ਼ਟਰਪਤੀ ਡੋਨਲਡ ਟਰੰਪ ਨੂੰ ਮਰੇ ਹੋਏ ਅੱਤਵਾਦੀ ਓਸਾਮਾ ਬਿਨ ਲਾਦੇਨ ਨਾਲ ਹੱਥ ਮਿਲਾਉਂਦੇ ਹੋਏ ਵੇਖਿਆ ਜਾ ਸਕਦਾ ਹੈ"
“First shot by telangana police during night curfew. Smooth drive…,First shot by telangana police during night curfew. Smooth drive...
Farmers Protest have been hijacked by Pro Pakistani and Pro Khalistani elements,Farmers Protest have been hijacked by Pro Pakistani and Pro Khalistani elements
"Indian Oil 65th Anniversary Fuel Subsidy, Anniversary gifts are only available for collection today. Winners please collect them as soon as possible",ਇੰਡੀਅਨ ਆਇਲ ਆਪਣੀ 65ਵੀਂ ਵਰ੍ਹੇਗੰਢ 'ਤੇ ਈਂਧਨ 'ਤੇ ਵਿਸ਼ੇਸ਼ ਸਬਸਿਡੀ ਦੇ ਰਿਹਾ ਹੈ।
"ਮਿਸ ਯੂਨੀਵਰਸ ਰਹਿ ਚੁੱਕੀ ਯੂਕਰੇਨ ਦੀ ਲੜਕੀ ਨੇ ਆਪਣੇ ਦੇਸ਼ ਦੀ ਰੱਖਿਆ ਲਈ ਚੁੱਕ ਲਏ ਹਥਿਆਰ ਜੇ ਯੁੱਧ ਵਿੱਚ ਦੁਸ਼ਮਣ ਦੀ ਗੋਲੀ ਖਾ ਕੇ ਵੀ ਮਰਨਾ ਪਿਆ, ਤਾਂ ਮੈਂ ਜੂਝਦੀ ਹੋਈ ਆਪਣੇ ਦੇਸ਼ ਤੋਂ ਕੁਰਬਾਨ ਹੋਵਾਂਗੀ ਮੈਨੂੰ ਆਪਣਾ ਦੇਸ਼ ਪਹਿਲਾ, ਬਾਕੀ ਸਭ ਬਾਅਦ ਚ ਹੈ।","ਜਿਹੜੇ ਕਹਿੰਦੇ ਨੇ, ਵਿਚਾਰਾਂ ਦੇ ਦੌਰ ਚ ਹਥਿਆਰਾਂ ਦੀ ਕਿ ਲੋੜ ਹੈ,, ਮਿਸ ਯੂਨੀਵਰਸ ਰਹਿ ਚੁਕੀ ਯੂਕਰੇਨ ਦੀ ਇਹ ਲੜਕੀ ਚਪੇੜ ਹੈ ਉਹਨਾਂ ਦੇ ਮੂੰਹ ਤੇ"
"ਤ੍ਰਿਪੁਰਾ ਦੰਗਿਆਂ ‘ਤੇ ਦਲਾਲ ਮੀਡੀਆ ਨੇ ਕੁਝ ਨਹੀਂ ਦੱਸਿਆ, ਪਰ ਬੀ.ਬੀ.ਸੀ ਨਿਊਜ਼ ਨੇ ਸਾਰੀ ਪੋਲ ਖੋਲ੍ਹ ਕੇ ਰੱਖ ਦਿੱਤੀ BBC news#",ਤ੍ਰਿਪੁਰਾ ਦੰਗਿਆਂ ਤੇ ਬੀਬੀਸੀ ਨਿਊਜ਼ ਨੇ ਖੋਲ ਦਿੱਤੀ ਪੋਲ
एक नवा लूक संवादात्मक डबल डायकराच्या कुलाबा अगारां मेडे दखल,एक नवा लूक बेस्ट इलेक्ट्रिक डबल डेकर बेस्टच्या कुलाबा आगारांमध्ये दाखल
"Remember Parle-G biscuit girl, Neru Deshpande now 64 years old is the girl who was clicked for Parle-G biscuit when she was 4 years old",ਨੀਰੂ ਦੇਸ਼ਪਾਂਡੇ ਹੀ ਉਹ ਮਹਿਲਾ ਹੈ ਜਿਨ੍ਹਾਂ ਦੀ ਤਸਵੀਰ ਪਾਰਲੇ ਜੀ ਦੇ ਕਵਰ ਫੋਟੋ ਲਈ 4 ਸਾਲ ਦੀ ਉਮਰ ਵਿਚ ਖਿੱਚੀ ਗਈ ਸੀ
इस मुस्लिम व्यक्ति – मोहमद अंसारी को इतना फैला दो की ये ज़िंदगी में मन्दिर😥 में जाने लायक ना बचे 😠,ਤਸਵੀਰ ਨੂੰ ਸੰਪਰਦਾਇਕ ਰੰਗ ਦੇ ਕੇ ਵਾਇਰਲ ਕਰਨ ਦੀ ਕੋਸ਼ਿਸ਼ ਕੀਤੀ ਜਾ ਰਹੀ ਹੈ ਅਤੇ ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਮੂਰਤੀ ਦਾ ਅਪਮਾਨ ਕਰਨ ਵਾਲੇ ਵਿਅਕਤੀ ਦਾ ਨਾਂ ਮੋਹੰਮਦ ਅੰਸਾਰੀ ਹੈ।
"ਅੱਜ ਜੇ ਮੈਂ ਸੁਪਰਸਟਾਰ ਹਾਂ, ਤਾਂ ਸਭ ਤੋਂ ਵੱਡਾ ਧੰਨਵਾਦ ਉਨ੍ਹਾਂ ਸਾਡੇ ਮੁਸਲਿਮ ਭਰਾਵਾਂ ਦਾ, ਜਿਨ੍ਹਾਂ ਨੇ ਗਰੀਬ ਹੋਣ ਦੇ ਬਾਵਜੂਦ ਸਿਰਫ ਸਾਡੀਆਂ ਖਾਨ ਦੀਆਂ ਫਿਲਮਾਂ ਵੇਖੀਆਂ।","ਅੱਜ ਜੇ ਮੈਂ ਸੁਪਰਸਟਾਰ ਹਾਂ, ਤਾਂ ਸਭ ਤੋਂ ਵੱਡਾ ਧੰਨਵਾਦ ਉਨ੍ਹਾਂ ਸਾਡੇ ਮੁਸਲਿਮ ਭਰਾਵਾਂ ਦਾ, ਜਿਨ੍ਹਾਂ ਨੇ ਗਰੀਬ ਹੋਣ ਦੇ ਬਾਵਜੂਦ ਸਿਰਫ ਸਾਡੀਆਂ ਖਾਨ ਦੀਆਂ ਫਿਲਮਾਂ ਵੇਖੀਆਂ।"
ਆਪ ਦੇ MLA ਸਾਹਿਬਾਨ ਦਾ ਸੰਗਰੂਰ ਹਲਕੇ ਵਿੱਚ ਹੋ ਰਿਹਾ ਭਰਵਾਂ ਸੁਆਗਤ ।,ਆਪ ਦੇ MLA ਸਾਹਿਬਾਨ ਦਾ ਸੰਗਰੂਰ ਹਲਕੇ ਵਿੱਚ ਹੋ ਰਿਹਾ ਭਰਵਾਂ ਸੁਆਗਤ ।
"UNESCO ਨੇ ਭਾਰਤੀ ਰਾਸ਼ਟਰੀ ਗੀਤ ਨੂੰ ਦੁਨੀਆਂ ਦਾ ਸਬਤੋਂ ਵਧੀਆ ਰਾਸ਼ਟਰੀ ਗੀਤ ਘੋਸ਼ਿਤ ਕੀਤਾ ਹੈ। ਜੈ ਹਿੰਦ, PROUD",UNESCO ਨੇ ਭਾਰਤੀ ਰਾਸ਼ਟਰੀ ਗੀਤ ਨੂੰ ਦੁਨੀਆਂ ਦਾ ਸਬਤੋਂ ਵਧੀਆ ਰਾਸ਼ਟਰੀ ਗੀਤ ਘੋਸ਼ਿਤ ਕੀਤਾ ਹੈ।
ਆ ਦੇਖੋ ਕਿਵੇ ਅੱਕਿਆ ਪਿਆ ਰਾਜਾ ਵੜਿੰਗ ਹਾਰ ਤੋਂ ਬਾਅਦ,ਆ ਦੇਖੋ ਕਿਵੇ ਅੱਕਿਆ ਪਿਆ ਰਾਜਾ ਵੜਿੰਗ ਹਾਰ ਤੋਂ ਬਾਅਦ
ਅਦਾਕਾਰਾ ਸੋਨਾਲੀ ਬੇਂਦਰੇ ਪਰਿਵਾਰ ਸਮੇਤ ਸ੍ਰੀ ਦਰਬਾਰ ਸਾਹਿਬ ਵਿਖੇ ਹੋਏ ਨਤਮਸਤਕ ।,ਸੋਨਾਲੀ ਬੇਂਦਰੇ ਪਰਿਵਾਰ ਸਮੇਤ ਸ੍ਰੀ ਦਰਬਾਰ ਸਾਹਿਬ ਵਿਖੇ ਹੋਏ ਨਤਮਸਤਕ
ربنا المنتقم الجبار امطار عنيفة في الهند تسبب فيضانات عارمة وتشريد مئات الآلاف بما فيهم الإله “شيفا,ਰਿਸ਼ੀਕੇਸ਼ ਵਿੱਚ ਆਈ ਹੜ੍ਹ 'ਚ ਡੁੱਬੀ ਭਗਵਾਨ ਸ਼ਿਵ ਦੀ ਮੂਰਤੀ
सुना है👉 दिल्ली के झण्डेवाला स्थित #आरएसएस के कार्यालय से हथियारों की खेप बरामद की गई है,दिल्ली के झण्डेवाला स्थित #आरएसएस के कार्यालय से हथियारों की खेप बरामद की गई है
Independence day celebration 2021… By Dubai police…..UAE…,Independence day celebration 2021... By Dubai police.....UAE…
ਭਗਤ ਸਿੰਘ ਦੀ ਕੌੜੇ ਨਾਲ ਮਾਰ ਖਾਂਦੀ ਦੀ ਇਹ ਤਸਵੀਰ ਕਦੇ ਅਖਬਾਰਾਂ ਵਿਚ ਛਪੀ ਸੀ। ਅਤੇ ਸਾਨੂੰ ਸਿਖਾਇਆ ਗਿਆ ਕਿ ਅਜਾਦੀ ਨਹਿਰੂ….,"ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਤਸਵੀਰ ਵਿਚ ਪੁਲਿਸ ਮੁਲਾਜ਼ਮ ਵੱਲੋਂ ਮਾਰ ਖਾ ਰਹੇ ਸਿੱਖ ਨੌਜਵਾਨ ਕੋਈ ਹੋਰ ਨਹੀਂ, ਸੁਤੰਤਰਤਾ ਸੈਨਾਨੀ ਭਗਤ ਸਿੰਘ ਹਨ।"
ਬੰਦੇ ਵਿੱਚ ਕੋਈ ਗੱਲ ਤਾਂ ਜ਼ਰੂਰ ਹੈ ਯਾਰ ਜਿਹੜਾ ਉਹਦੇ ਜੇਲ੍ਹ ਜਾਣ ਦੀ ਖੁਸ਼ੀ ਵਿੱਚ ਮਹਿਕਮਾ ਆਪ ਲੱਡੂ ਵੰਡ ਰਿਹਾ ਹੈ 🤣🤣🤣ਲੱਡੂ ਖਾਓ ਲੱਡੂ ਠੋਕੋ ਤਾਲੀ ਠੁੱਕ ਗਿਆ 😜😜😜,ਬੰਦੇ ਵਿੱਚ ਕੋਈ ਗੱਲ ਤਾਂ ਜ਼ਰੂਰ ਹੈ ਯਾਰ ਜਿਹੜਾ ਉਹਦੇ ਜੇਲ੍ਹ ਜਾਣ ਦੀ ਖੁਸ਼ੀ ਵਿੱਚ ਮਹਿਕਮਾ ਆਪ ਲੱਡੂ ਵੰਡ ਰਿਹਾ ਹੈ
मित्रो ! शाहीन बाग वाली दादी 🧕आज किसान बनी है।😂😂,ਦਾਅਵਾ ਕੀਤਾ ਜਾ ਰਿਹਾ ਹੈ ਕਿ ਦੋਵੇਂ ਤਸਵੀਰਾਂ ਵਿਚ ਦਿੱਸ ਰਹੀ ਬਜ਼ੁਰਗ ਸ਼ਾਹੀਨ ਬਾਗ ਪ੍ਰਦਰਸ਼ਨ ਤੋਂ ਮਸ਼ਹੂਰ ਹੋਏ ਬਿਲਕਿਸ ਬਾਨੋ ਦਾਦੀ ਹੈ
"ਆਈ ਲੈਟਸ ਵਿਚੋਂ 8 ਬੈੰਡ ਪ੍ਰਾਪਤ ਮੇਰੀ ਸਹੇਲੀ ਲਈ ਇਕ ਚੰਗੇ ਪੜ੍ਹੇ ਲਿਖੇ ਅਮ੍ਰਿਤਧਾਰੀ ਵਰ ਦੀ ਲੋੜ ਹੈ ਜੋ ਕਨੇਡਾ ਜਾਣ ਦਾ ਖਰਚਾ ਕਰ ਸਕੇ ਨਾਮ ਗਗਨ ਸ਼ਿਹਰ ਬਰਨਾਲਾ ਸੰਪਰਕ ਨੰਬਰ 8872935879 ,9463079384 ਜਾਤ ਪਾਤ ਵਿੱਚ ਕੋਈ ਵਿਸ਼ਵਾਸ ਨਹੀਂ",ਮੇਰੀ ਸਹੇਲੀ ਲਈ ਇਕ ਚੰਗੇ ਪੜ੍ਹੇ ਲਿਖੇ ਅਮ੍ਰਿਤਧਾਰੀ ਵਰ ਦੀ ਲੋੜ ਹੈ ਜੋ ਕਨੇਡਾ ਜਾਣ ਦਾ ਖਰਚਾ ਕਰ ਸਕੇ
"ਗੋਲਡੀ ਬਰਾੜ ਨੇ ਲਈ ਮੂਸੇਵਾਲਾ ਦੀ ਮੌਤ ਦੀ ਜ਼ਿੰਮੇਵਾਰੀ, ਕੱਲ੍ਹ ਭਗਵੰਤ ਮਾਨ ਨੇ ਸੁਰੱਖਿਆ ਵਾਪਸ ਲਈ ਤੇ ਅੱਜ ਭਗਵੰਤ ਮਾਨ ਨੂੰ ਵਧਾਈ ਦੇਣ ਵਾਲਿਆਂ ਨੇ ਮੂਸੇਵਾਲਾ ਦੀ ਮੌਤ ਦੀ ਜ਼ਿੰਮੇਵਾਰੀ ਲਈ।",", ਕੱਲ੍ਹ ਭਗਵੰਤ ਮਾਨ ਨੇ ਸੁਰੱਖਿਆ ਵਾਪਸ ਲਈ ਤੇ ਅੱਜ ਭਗਵੰਤ ਮਾਨ ਨੂੰ ਵਧਾਈ ਦੇਣ ਵਾਲਿਆਂ ਨੇ ਮੂਸੇਵਾਲਾ ਦੀ ਮੌਤ ਦੀ ਜ਼ਿੰਮੇਵਾਰੀ ਲਈ।"
200 साल की गुलामी का जवाब आज एक भारतीय मूल के ऋषि सुनक ने ब्रिटेन की संसद के दरवाजे पर जलाया दीप!!!,ਰਿਸ਼ੀ ਸੁਨਕ ਨੇ ਅੱਜ ਬ੍ਰਿਟੇਨ ਦੀ ਸੰਸਦ ਦੇ ਦਰਵਾਜ਼ੇ 'ਤੇ ਦੀਵਾ ਜਗਾਇਆ।
ਭਗਤੀ ਗੀਤ ਅਤੇ ਭਜਨ ਗਾਉਣ ਦੀ ਅਜਿਹੀ ਕ੍ਰਿਪਾ ਹੋਈ..ਕਿ ਅਨੂਪ ਜਲੋਟਾ ਨੇ ਆਪਣੇ ਤੋਂ 37 ਸਾਲ ਛੋਟੀ ਜਸਲੀਨ ਮਾਥਾਰੂ ਨਾਲ ਚੌਥਾ ਵਿਆਹ ਕਰ ਲਿਆ.! ਨਿਸ਼ਬਦ….😷🙄,ਅਨੂਪ ਜਲੋਟਾ ਨੇ ਆਪਣੇ ਤੋਂ 37 ਸਾਲ ਛੋਟੀ ਜਸਲੀਨ ਮਾਥਾਰੂ ਨਾਲ ਚੌਥਾ ਵਿਆਹ ਕਰ ਲਿਆ
ਬਿਹਾਰ ਚੋਣਾਂ BJP ਦਾ ਜ਼ੋਰਦਾਰ ਸਵਾਗਤ,ਯੂਜ਼ਰ ਦਾਅਵਾ ਕਰ ਰਹੇ ਹਨ ਕਿ ਵੀਡੀਓ ਬਿਹਾਰ ਚੋਣਾਂ ਨਾਲ ਜੁੜਿਆ ਹੋਇਆ ਹੈ।
